ID;Nom;Statut;Etape;Pipeline;Montant HT;Probabilite %;Date cloture;Client;Email client;Responsable;Tags;Source;Date creation;Description
2018000;21-Pommard-Toile Echafaudage-201902;lost;Devis froid;Commercial;7090.50;30;;;;;;Appel entrant / Emailing / Marketing;2019-02-18;
2018671;93-IDF CD-IDF-Com. Chantier-201902;closed;Budget;Commercial;7819.72;0;;;;;;Bouche à oreille / Prescription;2019-02-18;
2020503;18-CG Charente-Angoulême-Totem-201902;lost;Devis froid;Commercial;2655.00;30;;;;;;Appel entrant / Emailing / Marketing;2019-02-19;
2021156;IDF-Eurovia-Bache chantiers-201902;closed;Identifié;Commercial;0.00;0;;;;;;Client existant;2019-02-19;
2024140;77-Eurovia-Montevrain-Baches-201902;won;Devis froid;Commercial;452.00;30;;;;;;Client existant;2019-02-20;
2026979;75-Inluce-Paris-Bâche sur échafaudage-201902;won;Devis froid;Commercial;4447.93;30;;;;;;Bouche à oreille / Prescription;2019-02-21;
2026986;IDF-Teamwork-Ao signaletique chantier JO-201902;closed;Budget;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2019-02-21;
2028819;75-Centdegrés-Paris-habillage hangar Emmaus-201902;closed;Devis froid;Commercial;16310.00;30;;;;;;Appel entrant / Emailing / Marketing;2019-02-22;
2042255;75-Caovilla-Paris-Toile sur Echafaudage-201902;won;Devis froid;Commercial;0.00;30;;;;;;Bouche à oreille / Prescription;2019-02-27;
2043514;75-PETIT Vinci Construction-Paris-Baches decoratives Europe1-201902;lost;Devis froid;Commercial;149947.60;30;;;;;;Appel entrant / Emailing / Marketing;2019-02-27;
2045916;92-Algeco-Sceaux-FSEF Deco ocre-201903;closed;Qualifié;Commercial;0.00;0;;;;;;Client existant;2019-02-28;
2047317;76-Perroquet bleu-Grand Quevilly-Palissade Rouen Aménagement-201903;lost;Devis froid;Commercial;18058.50;30;;;;;;Appel entrant / Emailing / Marketing;2019-03-01;
2048853;93-Pierreval-Livry-Gargan-Palissade-201903;won;Devis froid;Commercial;2075.00;30;;;;;;Client existant;2019-03-02;
2051912;92-Woodeum-Nanterre-Palissade Papeteries-201903;lost;Devis froid;Commercial;51483.84;30;;;;;;Appel entrant / Emailing / Marketing;2019-03-04;
2052499;92-Foncière Habitat-Rueil-Palissade SCCV RUEILMALMAISON 1-201903;lost;Devis froid;Commercial;2955.00;30;;;;;;Client existant;2019-03-05;
2054394;30-Mairie-Nimes-Candelize-201903;closed;Identifié;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2019-03-05;
2060901;75-AB Arije-Paris-Palissade-201903;won;Devis froid;Commercial;24000.00;30;;;;;;Commercial / Partenaire;2019-03-08;
2061472;75-Ateliers Saint Jacques-Paris-Palissade bois rond point de etoile-201903;closed;Devis froid;Commercial;17041.72;30;;;;;;Appel entrant / Emailing / Marketing;2019-03-08;
2061517;78-Nacarat-Jouy en Josas-Panneaux com chantier-201903;won;Devis froid;Commercial;4997.87;30;;;;;;Bouche à oreille / Prescription;2019-03-08;
2061594;27-Ville-Les Andelys-Com chantier place Nicolas Poussin-201903;closed;Budget;Commercial;0.00;20;;;;;;Appel entrant / Emailing / Marketing;2019-03-08;
2064824;35-Decograph publicite-Rennes-Mobilize-201903;closed;Devis froid;Commercial;19784.32;30;;;;;;Appel entrant / Emailing / Marketing;2019-03-11;
2065509;93-Galerie Jerome Pauchant-Saint Denis-Habillage adhésif facade-201903;closed;Devis froid;Commercial;70879.69;30;;;;;;Appel entrant / Emailing / Marketing;2019-03-11;
2066901;92-Nacarat-Nanterre-Palissade Joffre-201903;won;Devis froid;Commercial;1815.00;30;;;;;;Client existant;2019-03-12;
2066912;92-Schneider Electric-Rueil Malmaison-Mobilize securisation site-201903;lost;Devis froid;Commercial;22842.38;30;;;;;;Appel entrant / Emailing / Marketing;2019-03-12;
2068054;64-Carrefour-Anglet-Kit Clik Clik-201903;won;Devis froid;Commercial;581.85;30;;;;;;Appel entrant / Emailing / Marketing;2019-03-12;
2068194;92-BNP-Boulogne-Metal 57-201903;closed;Qualifié;Commercial;100000.00;0;;;;;;Appel entrant / Emailing / Marketing;2019-03-12;
2068992;19-Pages Agencement- Brive-la-Gaillarde-Mobilize bois-201903;lost;Devis froid;Commercial;0.00;30;;;;;;Appel entrant / Emailing / Marketing;2019-03-13;
2071705;13-Algeco-Lancon-Deco TOTAL boutique provisoire-201903;lost;Devis froid;Commercial;17965.68;30;;;;;;Client existant;2019-03-14;
2075158;69-Rougier et Plé-Lyon-Habillage façade boutique-201903;closed;Devis froid;Commercial;17872.63;30;;;;;;Client existant;2019-03-15;
2075275;62-Afficaps-NC-Consultation TP-201903;closed;Budget;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2019-03-15;
2075358;75-RIVP-Paris20-habillage deco palissade-201903;closed;Qualifié;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2019-03-15;
2075370;77-Pano-Melun-Bache 3x2-201903;closed;Devis froid;Commercial;300.00;30;;;;;;Appel entrant / Emailing / Marketing;2019-03-15;
2080885;INCIDENT-62-Cabre-Courrieres-Palissade communicante-201903;closed;SAV;Commercial;0.00;0;;;;;;Client existant;2019-03-19;
2082407;92-Triangle Paris-Courbevoie-Palissade bois-201903;lost;Devis froid;Commercial;17563.30;30;;;;;;Appel entrant / Emailing / Marketing;2019-03-19;
2083875;44-Rougier & Plé-Nantes-Palissade Vannes-201903;lost;Devis froid;Commercial;9516.86;30;;;;;;Client existant;2019-03-20;
2084011;98-Larchi-tecte-Monaco-Habillage chantier Palais de la Plage-201903;lost;Budget;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2019-03-20;
2084201;33-Algeco-Arcachon-Deco Bvd Plage-201903;closed;Devis froid;Commercial;8322.80;30;;;;;;Client existant;2019-03-20;
2087296;56-Domaine Suscino-Sarzeau-Habillage tourelles-201903;lost;Devis froid;Commercial;5125.50;30;;;;;;Appel entrant / Emailing / Marketing;2019-03-21;
2088976;94-Algeco-Maisons Alfort-deco bureauxSanofi-201903;won;Devis froid;Commercial;450.00;30;;;;;;Client existant;2019-03-21;
2091478;75-Luminance-Paris-Démontage enseigne-201903;closed;Devis froid;Commercial;2555.00;30;;;;;;Commercial / Partenaire;2019-03-22;
2091917;75-Chaumeil-Paris-Palissade Porte de la Chapelle-201903;won;Devis froid;Commercial;5794.55;30;;;;;;Commercial / Partenaire;2019-03-22;
2092890;01-Algeco-Montrevel en bresse-3B amenagement-201903;won;Devis froid;Commercial;2180.40;30;;;;;;Client existant;2019-03-22;
2098261;13-Pitch-Marseille-Palissade Clot Bey-201903;lost;Devis froid;Commercial;52254.12;30;;;;;;Client existant;2019-03-25;
2105875;93-RATP-Pleyel-Mur Conducteur-201903;closed;Qualifié;Commercial;0.00;0;;;;;;Bouche à oreille / Prescription;2019-03-27;
2110592;91-ZeCom-Evry-Panneaux chantier-201903;closed;Devis froid;Commercial;9235.00;30;;;;;;Appel entrant / Emailing / Marketing;2019-03-29;
2113885;75-Luminance-Paris-Habillage fenetre et palissade Van Cleef-201904;won;Devis froid;Commercial;0.00;30;;;;;;Commercial / Partenaire;2019-04-01;
2119596;78-Transdev-Massy-Modulize-201904;won;Devis froid;Commercial;4321.66;30;;;;;;Appel entrant / Emailing / Marketing;2019-04-03;
2120248;77-Arcev-Mesnil-Amelot-Fourniture panneaux palissade-201904;lost;Devis froid;Commercial;24787.80;30;;;;;;Appel entrant / Emailing / Marketing;2019-04-03;
2120275;17-Baudin Chateauneuf-La Rochelle-Palissade chantier bois-201904;lost;Devis froid;Commercial;82720.97;30;;;;;;Appel entrant / Emailing / Marketing;2019-04-03;
2120280;80-Amiens Energies-Amiens-palissade communicante-201904;lost;Devis froid;Commercial;16569.48;30;;;;;;Appel entrant / Emailing / Marketing;2019-04-03;
2122452;14-Muses design-Blonville-sur-Mer-habillage facade bulle vente-201904;won;Devis froid;Commercial;4398.41;30;;;;;;Appel entrant / Emailing / Marketing;2019-04-04;
2122830;17-Eiffage Metal-La Rochelle-Palissade bois-201904;lost;Devis froid;Commercial;25221.05;30;;;;;;Appel entrant / Emailing / Marketing;2019-04-04;
2124963;78-Somma-Versailles-Habillage bache cloture pl.armes-201904;closed;Qualifié;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2019-04-05;
2125120;78-Golf du Prieuré-Sailly-baches deco chantier-201904;closed;Devis froid;Commercial;968.15;30;;;;;;Appel entrant / Emailing / Marketing;2019-04-05;
2125161;75-Creperie Pont Aven-Paris-bache echafaudage montparnasse-201904;won;Devis froid;Commercial;1000.00;30;;;;;;Appel entrant / Emailing / Marketing;2019-04-05;
2126292;06-Pitch-Nice-Palissade Joia-201904;lost;Devis froid;Commercial;44269.92;30;;;;;;Client existant;2019-04-07;
2129717;75-Giboulées-Paris-Congrès Mondial Journalistes-201904;lost;Devis froid;Commercial;4205.50;30;;;;;;Client existant;2019-04-08;
2133855;73-Piantoni-Chambery-palissade-201904;closed;Devis froid;Commercial;28036.40;30;;;;;;Appel entrant / Emailing / Marketing;2019-04-09;
2134063;75-Grillades BA-Paris-bache echafaudage montparnasse-201904;won;Devis froid;Commercial;1000.00;30;;;;;;Bouche à oreille / Prescription;2019-04-09;
2136588;83-STB-Saint Tropez-Palissade trompe oeil-201904;closed;Budget;Commercial;25000.00;0;;;;;;Appel entrant / Emailing / Marketing;2019-04-10;
2138356;33-Keys REIM-Bordeaux-Habillage palissade-201904;lost;Devis froid;Commercial;3955.00;30;;;;;;Bouche à oreille / Prescription;2019-04-11;
2139004;CH-M3 groupe-Geneve-habillage facade filet-201904;lost;Devis froid;Commercial;18891.90;30;;;;;;Appel entrant / Emailing / Marketing;2019-04-11;
2139788;75-ICI-Paris-habillage echaf bache-201904;lost;Devis froid;Commercial;10194.66;30;;;;;;Appel entrant / Emailing / Marketing;2019-04-11;
2139831;78-LesPyramides-Port Marly-bache echafaudage-201904;closed;Budget;Commercial;8500.00;0;;;;;;Appel entrant / Emailing / Marketing;2019-04-11;
2140478;92-Algeco-La Défense-Vitrophanie Bureau-201904;won;Devis froid;Commercial;2775.00;30;;;;;;Client existant;2019-04-12;
2142890;93-Luminance-Montreuil-B&C France Habillage façades-201904;won;Devis froid;Commercial;50641.20;30;;;;;;Commercial / Partenaire;2019-04-13;
2149923;77-Eurovia-Avon-Baches Fontainebleau-201904;closed;Devis froid;Commercial;2070.00;30;;;;;;Client existant;2019-04-16;
2150611;75-SCHWITZKE-Paris-Palissade restaurant Drouant-201904;lost;Devis froid;Commercial;44502.63;30;;;;;;Appel entrant / Emailing / Marketing;2019-04-16;
2156008;75-Eclats de nature-Paris-Palissade-201904;closed;Budget;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2019-04-18;
2167582;94-Pierre Promotion-Villejuif-HabillagePalissade-2019004;won;Devis froid;Commercial;7965.51;30;;;;;;Appel entrant / Emailing / Marketing;2019-04-25;
2168753;44-Algeco-Les Sorinieres-Stade-201904;won;Devis froid;Commercial;7359.44;30;;;;;;Client existant;2019-04-26;
2169268;94-AquaRay-Ivry sur Seine-Habillage facade-201904;won;Devis froid;Commercial;3960.00;30;;;;;;Appel entrant / Emailing / Marketing;2019-04-26;
2170373;33-Université Bordeaux-Palissade bois-201904;closed;Budget;Commercial;80000.00;0;;;;;;Appel entrant / Emailing / Marketing;2019-04-26;
2177265;93-Groupe Segex-Noisy le Grand- Socaren Palissade bardage bois-201904;closed;Identifié;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2019-04-30;
2177343;92-Euroflor-Clichy-palissade chantier L Oreal-201904;won;Devis froid;Commercial;8416.60;30;;;;;;Appel entrant / Emailing / Marketing;2019-04-30;
2179504;91-Pierreval-Longpont-sur-Orge-Palissade 10ml-201904;won;Devis froid;Commercial;2075.00;30;;;;;;Client existant;2019-05-02;
2179584;91-Pierreval-Ollainville-Palissade 10ml-201905;won;Devis froid;Commercial;2075.00;30;;;;;;Client existant;2019-05-02;
2179713;22-Pierreval-Saint Brieuc-Palissade 10ml-201905;won;Devis froid;Commercial;2075.00;30;;;;;;Client existant;2019-05-02;
2181453;93-AB Group-Romainville-Habillage palissade-201905;lost;Devis froid;Commercial;4983.75;30;;;;;;Appel entrant / Emailing / Marketing;2019-05-03;
2188791;75-Tiffany-Paris-Agilite solution Palissade-201905;lost;Devis froid;Commercial;22666.10;30;;;;;;Appel entrant / Emailing / Marketing;2019-05-07;
2188940;75-Altempo-Paris-Habillage bungalow Ratp-201905;lost;Devis froid;Commercial;52642.71;30;;;;;;Appel entrant / Emailing / Marketing;2019-05-07;
2189150;93-Pierreval-Epinay-Palissade-201905;won;Devis froid;Commercial;3581.25;30;;;;;;Client existant;2019-05-07;
2189836;BE-50N05E-Heppignies-Baches-201905;closed;Budget;Commercial;21890.00;20;;;;;;Appel entrant / Emailing / Marketing;2019-05-08;
2191398;59-etat d esprit-Auby-panneau autoportant-201905;lost;Devis froid;Commercial;0.00;30;;;;;;Appel entrant / Emailing / Marketing;2019-05-09;
2192129;78- Fédération Française de Cyclisme-St Quentin en Yvelines-habillage toile-201905;closed;Identifié;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2019-05-09;
2192572;75-Atoagency-paris-bache theatre-201905;closed;Qualifié;Commercial;0.00;10;;;;;;Appel entrant / Emailing / Marketing;2019-05-09;
2193552;92-IbizaCom-RueilMalmaison-Pitch panneau Referentiel-201905;won;Devis froid;Commercial;3933.00;30;;;;;;Bouche à oreille / Prescription;2019-05-10;
2199149;92-Pitch-La Garenne Colombes-L'entratc-201905;won;Devis froid;Commercial;2880.00;30;;;;;;Appel entrant / Emailing / Marketing;2019-05-13;
2200413;75-H.Chevalier-Paris-Dior palissade-201905;lost;Devis froid;Commercial;97063.68;30;;;;;;Appel entrant / Emailing / Marketing;2019-05-14;
2202282;75-H.Chevalier-Paris-Dior chantier adhé vitrine-201905;lost;Devis froid;Commercial;12619.50;30;;;;;;Appel entrant / Emailing / Marketing;2019-05-14;
2205278;60-Chateau Montvillargenne-Gouvieux-Habillage déco murs-201905;closed;Budget;Commercial;18500.00;0;;;;;;Appel entrant / Emailing / Marketing;2019-05-15;
2205283;80-A ET CETERA-Amiens-Palissade  depot bus-201905;closed;Budget;Commercial;4155.59;0;;;;;;Appel entrant / Emailing / Marketing;2019-05-15;
2207902;67-Algeco-Molsheim-Logo-201905;won;Devis froid;Commercial;650.00;30;;;;;;Client existant;2019-05-16;
2220989;92-Malakoff Habitat-Malakoff-Palissade-201905;lost;Devis froid;Commercial;9660.00;30;;;;;;Appel entrant / Emailing / Marketing;2019-05-22;
2221309;75-Stra&act-Paris-Totem RATP-201905;lost;Devis froid;Commercial;11971.98;30;;;;;;Bouche à oreille / Prescription;2019-05-22;
2223924;77-Pierreval-Champagne-Palissade 10ml-201905;won;Devis froid;Commercial;2075.00;30;;;;;;Client existant;2019-05-23;
2224291;75-Algeco-Paris-Plaques dibond-201905;won;Devis froid;Commercial;1671.30;30;;;;;;Client existant;2019-05-24;
2224761;67-Algeco Schiltighem-Affaire Esid-201905;won;Devis froid;Commercial;11444.75;30;;;;;;Client existant;2019-05-24;
2225035;75-Groupe Maison de la Literie-Paris-Palissade bvd haussmann-201905;lost;Devis froid;Commercial;23645.71;30;;;;;;Appel entrant / Emailing / Marketing;2019-05-24;
2225828;64-Eiffage-Biarritz-Habillage Bungalow Hotel du Palais-201905;closed;Devis froid;Commercial;39779.26;30;;;;;;Client existant;2019-05-24;
2229035;75-Luminance-Nantes-Matériel aéroport-201905;cancelled;Devis froid;Commercial;3160.00;30;;;;;;Client existant;2019-05-27;
2229327;44-Pierreval-Pornic-Palissade 5ml-201905;won;Devis froid;Commercial;1389.50;30;;;;;;Client existant;2019-05-27;
2232016;17-Ville Aytre-totems expo 30 ans oeuvre cheval-201905;lost;Devis froid;Commercial;3529.32;30;;;;;;Appel entrant / Emailing / Marketing;2019-05-28;
2232466;75-La Mode en Images-Paris-toiles echafaudage-201905;lost;Devis froid;Commercial;73863.60;30;;;;;;Appel entrant / Emailing / Marketing;2019-05-28;
2232659;69-Societe Chauvin-Saint Romain en Gal-totem carre expo-201905;closed;Devis froid;Commercial;53046.00;30;;;;;;Appel entrant / Emailing / Marketing;2019-05-28;
2232961;35-St Malo agglo-st Malo-totems expo journee national olympisme-201905;lost;Devis froid;Commercial;2932.76;30;;;;;;Appel entrant / Emailing / Marketing;2019-05-28;
2233306;92-Chaumeil-Vaucresson-Panneau 4x3-201905;closed;Devis;Commercial;2955.00;30;;;;;;Client existant;2019-05-28;
2233440;14-Bulsink-Caen-Palissade Rituals-201905;lost;Devis froid;Commercial;10498.15;30;;;;;;Appel entrant / Emailing / Marketing;2019-05-28;
2235120;94-Pierreval-Sucy-Habillage Palissade-201905;won;Devis froid;Commercial;21317.18;30;;;;;;Client existant;2019-05-29;
2235649;78-Phileog-Massy-Habillage Palissade SNCF-201905;cancelled;Devis froid;Commercial;6463.10;30;;;;;;Appel entrant / Emailing / Marketing;2019-05-29;
2237621;BE-Monument Hainaut-Villers La Ville-echafaudage toile anc. pharmacie-201905;lost;Devis froid;Commercial;10108.70;30;;;;;;Appel entrant / Emailing / Marketing;2019-05-31;
2241400;93-Eurovia-Saint Denis-palissade bois amenagement rue Poulmarch-201906;lost;Devis froid;Commercial;24967.10;30;;;;;;Client existant;2019-06-03;
2243842;93-Pierreval-Noisy Le Grand-Palissade-201906;lost;Identifié;Commercial;0.00;0;;;;;;Client existant;2019-06-04;
2246822;75-LPDM-Paris-Palissade Invalides-201906;lost;Devis froid;Commercial;27034.08;30;;;;;;Appel entrant / Emailing / Marketing;2019-06-05;
2249819;75-SCHWITZKE-Paris-Palissade Canada Goose-201906;lost;Devis froid;Commercial;45576.65;30;;;;;;Appel entrant / Emailing / Marketing;2019-06-06;
2252015;68-Algeco-Ottmarsheim-Borealis-201906;won;Devis froid;Commercial;1559.28;30;;;;;;Client existant;2019-06-07;
2252337;NY-Zahabian-MANHATTAN-Scaffolding Elizabeth Street-201906;closed;Devis froid;Commercial;10000.00;30;;;;;;Commercial / Partenaire;2019-06-07;
2258069;94-Chaumeil-Villejuif-Palissade-201906;lost;Devis froid;Commercial;14428.13;30;;;;;;Client existant;2019-06-11;
2261887;94-Axho-Choisy-Communication Régate-201906;won;Devis froid;Commercial;626.00;30;;;;;;Client existant;2019-06-13;
2262748;02-Ville Saint Quentin-Totem-201906;lost;Devis;Commercial;9487.50;0;;;;;;Appel entrant / Emailing / Marketing;2019-06-13;
2268320;78-Rambouillet Territoire-Rambouillet-Habillage Palissade-201906;lost;Devis;Commercial;7961.00;30;;;;;;Appel entrant / Emailing / Marketing;2019-06-17;
2269283;95-ADP-Roissy-Palissade Intérieure-201906;lost;Devis froid;Commercial;103253.50;30;;;;;;Appel entrant / Emailing / Marketing;2019-06-17;
2269321;01-Algeco-Miribel-Pignon-201906;won;Devis froid;Commercial;1145.20;30;;;;;;Client existant;2019-06-17;
2276776;75-Chaumeil-Paris-Fenêtre Vaugirard-201906;won;Devis froid;Commercial;3880.00;30;;;;;;Client existant;2019-06-19;
2277097;75-DLG-Paris-Toile rue de la Paix-201906;closed;Devis froid;Commercial;66451.80;30;;;;;;Appel entrant / Emailing / Marketing;2019-06-19;
2277357;94-Snerct-Bry-s/Marne-bâche-201906;won;Devis froid;Commercial;365.50;30;;;;;;Client existant;2019-06-19;
2282031;75-MBPC-Paris-Filet PDG-201906;won;Devis froid;Commercial;345.00;30;;;;;;Bouche à oreille / Prescription;2019-06-20;
2282193;BE-Monument Hainaut-Liège-toile Collégiale Sainte-Croix-201906;lost;Devis froid;Commercial;6480.00;30;;;;;;Appel entrant / Emailing / Marketing;2019-06-21;
2283873;94-Eiffage Génie Civil-Chevilly-Larue-Mobilize-201906;won;Devis froid;Commercial;12750.25;30;;;;;;Appel entrant / Emailing / Marketing;2019-06-21;
2283957;71-Algeco-Buxy-Mansuy Funéraire-201906;closed;Identifié;Commercial;0.00;0;;;;;;Client existant;2019-06-21;
2283971;33-Algeco-Cenon-Vinci immo centre medical-201906;lost;Perdu;Commercial;25868.46;0;;;;;;Client existant;2019-06-21;
2283976;02-Algeco-Courmelles-Hydro Building-201906;lost;Devis froid;Commercial;0.00;30;;;;;;Client existant;2019-06-21;
2287538;78-Sennse-St Germain en Laye-adhésif T13-201906;closed;Identifié;Commercial;7585.00;0;;;;;;Client existant;2019-06-24;
2289201;13-Algeco-Vitrolles-Deco-201906;closed;Identifié;Commercial;0.00;0;;;;;;Client existant;2019-06-25;
2290942;03-Algeco-Bayet-Bandeau RAL5002-201906;lost;Devis froid;Commercial;1035.00;30;;;;;;Client existant;2019-06-26;
2295962;92-Ville-La Garenne-Colombes-marche com chantier gd format-201906;lost;Budget;Commercial;0.00;0;;;;;;Client existant;2019-06-28;
2296201;06-Gagneraud-Cagnes sur Mer-Palissade-201906;lost;Devis froid;Commercial;25264.20;30;;;;;;Appel entrant / Emailing / Marketing;2019-06-28;
2300689;92-Petit-Courbevoie-Mobilize Tour Cedre-201907;closed;Devis froid;Commercial;20714.60;30;;;;;;Appel entrant / Emailing / Marketing;2019-07-02;
2306511;92-Pitch Promotion-Asnières-Panneaux-201907;won;Devis froid;Commercial;7061.00;30;;;;;;Client existant;2019-07-04;
2308679;75-Hotel Plaza Athenee-Paris-Couverture-201907;lost;Devis froid;Commercial;54890.00;30;;;;;;Appel entrant / Emailing / Marketing;2019-07-05;
2311768;54-Algeco-Nancy-Stradim-201907;won;Devis froid;Commercial;2076.88;30;;;;;;Client existant;2019-07-08;
2311815;01-Ville-Bourg-en-Bresse-Palissade-201907;lost;Devis froid;Commercial;24108.87;30;;;;;;Appel entrant / Emailing / Marketing;2019-07-08;
2312821;63-Sanchez btp-Clermont Ferrand-com chantier-201907;closed;Qualifié;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2019-07-09;
2315436;93-Mig28-LeBouget-Habillage-201907;closed;Devis froid;Commercial;3983.04;30;;;;;;Commercial / Partenaire;2019-07-10;
2323549;75-WAST-Paris-Habillage 3 vitrines chantier-201907;lost;Identifié;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2019-07-15;
2324732;13-Girard-Ventabren-Bache Aqueduc de Roquefavour-201907;lost;Devis froid;Commercial;151630.00;30;;;;;;Appel entrant / Emailing / Marketing;2019-07-15;
2326336;17-Vercheenne-La Rochelle-Palissade mobile bois-201907;lost;Devis froid;Commercial;83161.97;30;;;;;;Appel entrant / Emailing / Marketing;2019-07-16;
2327254;95-Pitch-Sannois-Palissade André Le Goas-201907;won;Devis froid;Commercial;14333.13;30;;;;;;Client existant;2019-07-16;
2328786;33-BMA-Bordeaux-Habillage echafaudage-201907;lost;Identifié;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2019-07-17;
2331862;59-Ma-Geo-Lille-Palissade Euralille Saint Sauveur-201907;lost;Budget;Commercial;23220.00;0;;;;;;Appel entrant / Emailing / Marketing;2019-07-18;
2332242;33-Luminance Keys REIM-Bordeaux-Habillage vitrines-201904;closed;Devis froid;Commercial;25642.40;30;;;;;;Client existant;2019-07-18;
2332496;28-Regis Martin-Eure et Loire-toile imprimée MH-2019;closed;Identifié;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2019-07-18;
2333507;75-Luminance-Paris-Vitrine DS-201907;won;Devis froid;Commercial;650.00;30;;;;;;Client existant;2019-07-19;
2339985;67-Algeco-Schiltigheim-Ecole Leclerc-201907;won;Devis froid;Commercial;1265.20;30;;;;;;Client existant;2019-07-23;
2340446;01-Algeco-Vonnas-Panelco-201907;won;Devis froid;Commercial;6902.48;30;;;;;;Client existant;2019-07-23;
2340534;76-Rene Cottrell-Le Havre-filet pour Martinique-201907;lost;Devis;Commercial;8250.00;30;;;;;;Appel entrant / Emailing / Marketing;2019-07-23;
2340910;CH-Prader Losinger-Monthey-Palissade bois-201907;closed;Devis froid;Commercial;48228.94;30;;;;;;Appel entrant / Emailing / Marketing;2019-07-23;
2340929;57-Aire Publique-Metz-Totem caisson bois-201907;lost;Devis froid;Commercial;7614.00;30;;;;;;Appel entrant / Emailing / Marketing;2019-07-23;
2343603;50-Lefevre-Cherbourg-Habillage echafaudage-201907;lost;Devis froid;Commercial;60202.12;30;;;;;;Appel entrant / Emailing / Marketing;2019-07-25;
2349051;78-Algeco-Carriere-sous-Poissy-Ecole Jean Giono-201907;closed;Devis froid;Commercial;32047.17;30;;;;;;Client existant;2019-07-29;
2354348;92-Art Boulevard-Asnières-Bâche Toyota-201907;won;Devis froid;Commercial;978.40;30;;;;;;Appel entrant / Emailing / Marketing;2019-07-30;
2354551;75-Eiffage-Paris-Bâches imprimées pour salon-201907;lost;Devis froid;Commercial;1360.80;30;;;;;;Appel entrant / Emailing / Marketing;2019-07-30;
2356465;92-Sennse-Rueil Malmaison-2 Panneaux 3x4-201907;won;Devis froid;Commercial;8470.00;30;;;;;;Client existant;2019-07-31;
2359573;75-RATP-Paris-Palissade intérieure Vaugirard-201908;closed;Budget;Commercial;0.00;0;;;;;;Bouche à oreille / Prescription;2019-08-01;
2365706;77-Groupe NC-Dammarie-les-lys-Palissade autolestee-201908;closed;Qualifié;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2019-08-06;
2368556;13-Algeco-Marignane-Modules Ecole Helene Boucher-201908;lost;Identifié;Commercial;3008.56;0;;;;;;Client existant;2019-08-08;
2371971;FR-Groupe Chaumeil-National-Signaletique Creche Attitude-201908;lost;Budget;Commercial;0.00;0;;;;;;Bouche à oreille / Prescription;2019-08-12;
2372907;75-Sennse-Paris-Panneaux en bois 0,80x1,20m-201908;lost;Devis froid;Commercial;723.40;30;;;;;;Client existant;2019-08-13;
2377462;59-Pierreval-La Chapelle-d'Armentieres-Habillage 4mx2m-201908;won;Devis froid;Commercial;1370.00;30;;;;;;Client existant;2019-08-14;
2378148;68-IBA Basel-Saint Louis-Fourniture de panneaux et stèles-201908;closed;Budget;Commercial;0.00;20;;;;;;Appel entrant / Emailing / Marketing;2019-08-14;
2380826;92-PLD-La Défense-Palissade végétale-201908;closed;Devis;Commercial;15511.94;30;;;;;;Client existant;2019-08-18;
2388759;33-Vinci Construction-Bordeaux-Consultation Panneaux-201908;lost;Devis froid;Commercial;1512.50;30;;;;;;Client existant;2019-08-23;
2392228;59-Pierreval-Raisme-Habillage Palissade-201908;won;Gagné;Commercial;1390.00;100;;;;;;Client existant;2019-08-26;
2392383;92-Woodeum-Nanterre-Totem-201908;lost;Devis froid;Commercial;67550.31;30;;;;;;Appel entrant / Emailing / Marketing;2019-08-26;
2392567;92-Algeco-Plessis Robinson-Maison Projet MBDA-201908;lost;Perdu;Commercial;6102.30;0;;;;;;Client existant;2019-08-26;
2394990;92-Woodeum-Nanterre-Habillage Palissade-201908;cancelled;Devis froid;Commercial;15860.00;30;;;;;;Appel entrant / Emailing / Marketing;2019-08-27;
2398825;18-Kaefer Wanner-Ainay Le Vieil-Bâche Château-201908;lost;Devis froid;Commercial;15260.00;30;;;;;;Client existant;2019-08-28;
2399150;75-Razel Bec-Pont Alma-Palissade Bois-201908;won;Devis froid;Commercial;4012.39;30;;;;;;Client existant;2019-08-28;
2400485;75-SGIV-Paris-Palissade-201908;closed;Devis froid;Commercial;15649.04;30;;;;;;Appel entrant / Emailing / Marketing;2019-08-29;
2413295;94-Pierreval-Sucy-Habillage Palissade-201909;lost;Identifié;Commercial;7273.88;0;;;;;;Client existant;2019-09-03;
2414548;92-Altempo-Neuilly-Habillage bungalow-201909;lost;Devis froid;Commercial;28693.08;30;;;;;;Appel entrant / Emailing / Marketing;2019-09-03;
